Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;6.5;imgBonus size-s imgBonus_10;1869
Titolare;Becao;D;6.5;;2034
Titolare;Bastoni S.;D;6;;2255
Riserva;Toljan;D;;;2043
Titolare;Amian;D;6;;2529
Titolare;Candreva;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;33
Titolare;Nandez;C;5;;2098
Titolare;Kovalenko;C;6;;2435
Titolare;Dominguez;C;6.5;;2153
Titolare;Joao Pedro;A;7;imgBonus size-s imgBonus_9;836
Titolare;Abraham;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2558
Riserva;Meret;P;;;325
Titolare;Muldur;D;6;;2107
Riserva;Carboni;D;6.5;;2154
Riserva;Hernani;C;6;;2050
Riserva;Bonazzoli;A;7;imgBonus size-s imgBonus_1;102
Riserva;Gyasi;A;;;2266
Riserva;Henry;A;5.5;;2568
