Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_5;325
Titolare;Florenzi;D;;;202
Titolare;Romulo;D;6.5;imgBonus size-s imgBonus_9;405
Titolare;Lulic;D;5.5;;290
Riserva;De Silvestri;D;;;163
Titolare;Callejon;C;5;;121
Titolare;Kluivert;C;6.5;imgBonus size-s imgBonus_6;1791
Riserva;Under;C;;imgBonus size-s imgBonus_6;1555
Titolare;Balotelli;A;7;imgBonus size-s imgBonus_1;1012
Riserva;Babacar;A;;;66
Titolare;Immobile;A;7;imgBonus size-s imgBonus_1;1084
Riserva;Ospina;P;;;1869
Titolare;Donnarumma Alf.;A;5;;1995
Riserva;Caicedo;A;6;;1631
Titolare;Ghiglione;D;5.5;;745
Titolare;Bernardeschi;C;5.5;;86
Riserva;Poli A.;C;6.5;;380
Riserva;Calderoni;D;6.5;imgBonus size-s imgBonus_6;515
