Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;6;imgBonus size-s imgBonus_2;720
Titolare;Hernandez;D;5;;2017
Titolare;Lazzari;D;6.5;;1542
Riserva;Hateboer;D;;;1451
Titolare;Ramirez;C;7.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;1630
Titolare;Ruiz;C;5;;1779
Titolare;Djuricic;C;7;imgBonus size-s imgBonus_9;1279
Titolare;Eriksen;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;2172
Titolare;Joao Pedro;A;6;;836
Riserva;Caputo;A;;;1832
Titolare;Lukaku R.;A;6;;2099
Riserva;Buffon;P;;;30
Titolare;Ferrari G.;D;6.5;;1168
Riserva;Koulibaly;D;5.5;;269
Riserva;Cuadrado;C;6.5;imgBonus size-s imgBonus_9;952
Riserva;Pjanic;C;6.5;imgBonus size-s imgBonus_9;378
Riserva;Rog;C;6;;1332
Titolare;Insigne L.;A;6;;251
