Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;6.5;imgBonus size-s imgBonus_2;147
Titolare;Dumfries;D;7.5;imgBonus size-s imgBonus_9;2551
Titolare;Caldara;D;6;;1192
Titolare;Bereszynski;D;6.5;imgBonus size-s imgBonus_9;1413
Titolare;Barella;C;7.5;imgBonus size-s imgBonus_1;809
Titolare;Saelemaekers;C;5.5;;2178
Riserva;Perisic;C;;;997
Titolare;Djuricic;C;5.5;;1279
Titolare;Caputo;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1832
Titolare;Vlahovic;A;5.5;;1816
Titolare;Simy;A;5.5;;1281
Riserva;Pegolo;P;;;363
Riserva;Yoshida;D;6.5;;2182
Riserva;Nikolaou;D;6;;1922
Titolare;Ekdal;C;6;;812
Riserva;Mandragora;C;6.5;imgBonus size-s imgBonus_9;299
Riserva;Bandinelli;C;6;;1553
Riserva;Destro;A;5.5;;169
