Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Audero;P;6;imgBonus size-s imgBonus_10;525
Titolare;Cancelo;D;6.5;imgBonus size-s imgBonus_6;1649
Titolare;Hysaj;D;5.5;;245
Titolare;Srna;D;6.5;imgBonus size-s imgBonus_6;1749
Titolare;Brozovic;C;5.5;imgBonus size-s imgBonus_6;113
Titolare;Romulo;C;5.5;;405
Titolare;Dzemaili;C;5.5;imgBonus size-s imgBonus_6;1025
Titolare;Quagliarella;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;386
Titolare;Pavoletti;A;6.5;;361
Titolare;Caputo;A;5.5;;1832
Titolare;Kouame;A;6.5;;1836
Riserva;Rafael C.;P;;;391
Riserva;Silvestre;D;6;imgBonus size-s imgBonus_6;428
Riserva;D'Ambrosio;D;6;imgBonus size-s imgBonus_6;36
Riserva;Pellegrini Lo.;C;6;;364
Riserva;Krunic;C;6;;498
Riserva;Iago Falque;A;;;246
Riserva;Zapata D.;A;5;;483
