Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6.5;imgBonus size-s imgBonus_10;325
Riserva;Buongiorno;D;;;1463
Titolare;Kempf;D;6;;3490
Titolare;Smolcic;D;6;;3593
Titolare;Cambiaso;D;5.5;;2556
Titolare;Atta;C;5.5;;3509
Titolare;Politano;C;6.5;;510
Riserva;Malinovskyi;C;;;2078
Titolare;Caqueret;C;6.75;imgBonus size-s imgBonus_9;3553
Titolare;Martinez L.;A;5.5;imgBonus size-s imgBonus_6;1747
Titolare;Pedro;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2289
Riserva;Milinkovic;P;;;1523
Riserva;Borrelli;A;7.5;imgBonus size-s imgBonus_1;3062
Titolare;Keita;C;6.5;;3496
Riserva;Karlstrom;C;5.5;imgBonus size-s imgBonus_6;3443
Titolare;Zortea;D;6;;2520
Riserva;Valeri;D;6.5;;2757
Riserva;Ferguson;C;6.25;;2783
