Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;6.5;imgBonus size-s imgBonus_10;2508
Titolare;Calabria;D;6;;668
Titolare;Ceccaroni;D;6;;2475
Titolare;Lovato;D;6;imgBonus size-s imgBonus_6;2216
Titolare;Vojvoda;D;6;;2292
Titolare;Bajrami;C;6;;2493
Titolare;Pellegrini Lo.;C;6.5;;364
Titolare;Tonali;C;6.5;imgBonus size-s imgBonus_9;1996
Titolare;Deulofeu;A;6.5;;1437
Titolare;Martinez L.;A;6;;1747
Titolare;Raspadori;A;5.5;;1947
Riserva;Silvestri;P;6;imgBonus size-s imgBonus_2;1599
Riserva;Ferrari G.;D;5.5;;1168
Riserva;Mario Rui;D;6;imgBonus size-s imgBonus_6;306
Riserva;Florenzi;D;;;202
Riserva;Zurkowski;C;6.5;imgBonus size-s imgBonus_1;2065
Riserva;Saponara;C;6.5;imgBonus size-s imgBonus_9;418
Riserva;Di Francesco;A;5.5;;1206
