Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Carnesecchi;P;6;imgBonus size-s imgBonus_10;2299
Titolare;Parisi;D;6.5;;2492
Titolare;Buongiorno;D;6.25;;1463
Titolare;Sernicola;D;6.75;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1838
Titolare;Pereyra;C;5;imgBonus size-s imgBonus_4|imgBonus size-s imgBonus_6;367
Riserva;Lookman;C;;;2812
Titolare;Barak;C;5.5;;1622
Riserva;Boga;C;;;1840
Titolare;Winks;C;6;;2861
Titolare;Gaich;A;5.5;;2432
Riserva;Beto;A;;;2590
Riserva;Silvestri;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1599
Riserva;Mazzocchi;D;;;2479
Riserva;Marlon;D;;;1872
Titolare;Samardzic;C;5.5;;2541
Titolare;Vilhena;C;7;imgBonus size-s imgBonus_1;2817
Titolare;Success;A;5.5;imgBonus size-s imgBonus_6;2559
Riserva;Kallon;A;;;2465
