Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;6;imgBonus size-s imgBonus_2;2508
Titolare;Dimarco;D;6;;599
Titolare;Di Lorenzo;D;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1822
Titolare;Augello;D;6;;2087
Titolare;Candreva;C;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;33
Titolare;Loftus Cheek;C;6;;3077
Titolare;Kostic;C;6;imgBonus size-s imgBonus_6;2818
Titolare;Ferguson;C;6.25;;2783
Titolare;Aebischer;C;5.5;;2696
Titolare;Martinez L.;A;7;imgBonus size-s imgBonus_1;1747
Titolare;Zirkzee;A;7.25;imgBonus size-s imgBonus_1;2438
Riserva;Svilar;P;;;2746
Riserva;Sanabria;A;5.5;;416
Riserva;Djuric;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;854
Riserva;Duda;C;6.5;imgBonus size-s imgBonus_6;2910
Riserva;Gendrey;D;5.5;;2758
Riserva;Perez;D;5.5;;2570
Riserva;Rafia;C;;;2380
