Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Dragowski;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1263
Titolare;De Vrij;D;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;164
Titolare;Toljan;D;6;;2043
Titolare;Rrahmani;D;5.5;;2045
Titolare;Lazovic;C;6.5;imgBonus size-s imgBonus_6;669
Titolare;Berenguer;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1547
Titolare;Jankto;C;6;;257
Titolare;Kulusevski;C;6;;1739
Titolare;Ronaldo C.;A;7.5;imgBonus size-s imgBonus_1;1775
Titolare;Dzeko;A;5;;759
Titolare;Gabbiadini;A;6;;208
Riserva;Terracciano;P;;;1821
Riserva;Lapadula;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;1264
Riserva;Cornelius;A;5.5;;1510
Riserva;Zaccagni;C;6.5;;748
Riserva;Bisoli;C;7;imgBonus size-s imgBonus_1;1993
Riserva;Izzo;D;5;imgBonus size-s imgBonus_7;254
Riserva;Lucioni;D;5.5;;1565
