Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Onana;P;6.25;imgBonus size-s imgBonus_10;2739
Titolare;Faraoni;D;5.75;imgBonus size-s imgBonus_6;536
Titolare;Depaoli;D;6;;1102
Titolare;Danilo;D;6.5;;2096
Titolare;Di Maria;C;6;;2742
Titolare;Lazovic;C;6.25;;669
Titolare;Anguissa;C;6.25;;2577
Titolare;Locatelli;C;6;;1123
Titolare;Brozovic;C;7.25;;113
Titolare;Martinez L.;A;6.75;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1747
Titolare;Di Francesco;A;6.25;;1206
Riserva;Handanovic;P;;;237
Riserva;Cabral;A;;;2700
Riserva;Jovic;A;6.5;;2774
Riserva;Bandinelli;C;;;1553
Riserva;Gallo;D;6;;2086
Riserva;Hien;D;6.25;;2853
Riserva;Verde;A;6;;465
