Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Gollini;P;;;222
Titolare;Bonucci;D;6.5;;31
Titolare;Benatia;D;6;;810
Titolare;Ferrari G.;D;6.5;;1168
Titolare;Zielinski;C;6.5;;486
Titolare;Pastore;C;7;imgBonus size-s imgBonus_1;1760
Titolare;Matuidi;C;7;imgBonus size-s imgBonus_1;1640
Titolare;Nainggolan;C;6;;343
Riserva;Higuain;A;;;242
Titolare;Gomez A.;A;5.5;;224
Titolare;Simeone;A;5.5;;1343
Titolare;Berisha E.;P;6;imgBonus size-s imgBonus_10;85
Riserva;Izzo;D;6;;254
Riserva;Vitor Hugo;D;5.5;;1548
Riserva;Castro;C;6;;528
Riserva;Pasalic;C;6;;1357
Titolare;Babacar;A;6.5;;66
Riserva;Pandev;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;675
