Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2508
Titolare;Dimarco;D;6.5;;599
Titolare;Di Lorenzo;D;6.5;;1822
Titolare;Danilo;D;6;imgBonus size-s imgBonus_6;2096
Titolare;Candreva;C;6.5;imgBonus size-s imgBonus_9;33
Titolare;Loftus Cheek;C;6;;3077
Titolare;Kostic;C;6;;2818
Titolare;Ferguson;C;6.5;imgBonus size-s imgBonus_6;2783
Titolare;Martinez L.;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1747
Titolare;Sanabria;A;6.5;;416
Titolare;Zirkzee;A;7.5;;2438
Riserva;Svilar;P;;;2746
Riserva;Milik;A;5.5;imgBonus size-s imgBonus_6;1296
Riserva;Aebischer;C;6;;2696
Riserva;Augello;D;5.5;imgBonus size-s imgBonus_6;2087
Riserva;Gelli;C;6;;3135
Riserva;Perez;D;6.25;;2570
Riserva;Marusic;D;4.5;;1506
