Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Rui Patricio;P;;;2508
Titolare;Carlos Augusto;D;5;;2740
Titolare;Di Lorenzo;D;6;;1822
Riserva;Kalulu;D;;;2277
Riserva;Bereszynski;D;;;1413
Titolare;Buonaiuto;C;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;2765
Titolare;Pellegrini Lo.;C;5.75;imgBonus size-s imgBonus_6;364
Titolare;Tonali;C;6;;1996
Titolare;Caprari;A;5.5;;1185
Titolare;Dzeko;A;6.25;;759
Titolare;Lukaku;A;6.5;imgBonus size-s imgBonus_9;2099
Titolare;Svilar;P;6.25;imgBonus size-s imgBonus_2;2746
Titolare;Tomori;D;6;imgBonus size-s imgBonus_9;2428
Titolare;Reca;D;6;;1756
Riserva;Tameze;C;5.25;;2180
Riserva;Gyasi;C;5.5;imgBonus size-s imgBonus_6;2266
Riserva;Wijnaldum;C;;;2806
Riserva;Matic;C;6;;2767
