Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Musso;P;6;imgBonus size-s imgBonus_10;1794
Titolare;Koulibaly;D;6.5;imgBonus size-s imgBonus_6;269
Titolare;Toloi;D;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1013
Titolare;Milenkovic;D;6;;1552
Titolare;Alex Sandro;D;6.5;;993
Titolare;Allan;C;6;;53
Titolare;Chiesa;C;6;imgBonus size-s imgBonus_6;1128
Titolare;Brozovic;C;6;imgBonus size-s imgBonus_9;113
Titolare;Insigne L.;A;7;imgBonus size-s imgBonus_9;251
Titolare;Berardi D.;A;7;imgBonus size-s imgBonus_1;84
Titolare;Ronaldo C.;A;7;imgBonus size-s imgBonus_1;1775
Riserva;Pau Lopez;P;6.5;imgBonus size-s imgBonus_10;2035
Riserva;Pezzella Ge.;D;6;;1644
Riserva;Palomino;D;5;;1531
Riserva;Mancosu;C;6;;573
Riserva;Ken Sema;C;6.5;;2110
Riserva;Iago Falque;A;5.5;;246
Riserva;Zaza;A;6;;485
