Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Gollini;P;7;imgBonus size-s imgBonus_10;222
Titolare;Lirola;D;6;imgBonus size-s imgBonus_6;1295
Titolare;Bonucci;D;6;imgBonus size-s imgBonus_6;31
Titolare;Di Lorenzo;D;6.5;;1822
Titolare;Shakhov;C;6;;2058
Titolare;Jajalo;C;5.5;imgBonus size-s imgBonus_6;255
Titolare;Tonali;C;6.5;;1996
Titolare;Ribery;C;7;imgBonus size-s imgBonus_9;2106
Titolare;Zapata D.;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;483
Titolare;Belotti;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;79
Titolare;Kouame;A;5;;1836
Riserva;Joronen;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2002
Riserva;Sottil;C;6;imgBonus size-s imgBonus_6;1595
Riserva;Malinovskyi;C;6;;2078
Riserva;Schone;C;5;;2095
Riserva;Acerbi;D;6.5;;40
Riserva;Depaoli;D;6;imgBonus size-s imgBonus_6;1102
Riserva;Veretout;C;4.5;;1607
