Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;325
Titolare;Lazzari;D;6;;1542
Titolare;Danilo Luiz;D;6;;2096
Titolare;Pezzella Gi.;D;5.5;;706
Titolare;Spinazzola;D;7;imgBonus size-s imgBonus_9;957
Titolare;Nandez;C;5.5;imgBonus size-s imgBonus_6;2098
Titolare;Demme;C;6;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2156
Titolare;Castrovilli;C;6;;1460
Titolare;Morata;A;6;;336
Riserva;Muriel;A;;;341
Titolare;Ribery;A;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2106
Riserva;Ospina;P;;;1869
Titolare;De Silvestri;D;6;;163
Riserva;Rispoli;D;;;399
Riserva;McKennie;C;7;imgBonus size-s imgBonus_1;2297
Riserva;Grassi;C;5;;228
Riserva;Insigne R.;A;;;1239
Riserva;Obiang;C;5.5;imgBonus size-s imgBonus_6;859
