Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Di Gregorio;P;6;imgBonus size-s imgBonus_10;1429
Titolare;Holm;D;6;;2571
Titolare;Scalvini;D;6;;2561
Titolare;Djimsiti;D;6;;1090
Titolare;Kolasinac;D;6;;3055
Titolare;Ederson;C;6;;2701
Titolare;Pulisic;C;6.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3078
Titolare;Rabiot;C;6;;2029
Titolare;Colpani;C;6.75;;1881
Titolare;Saelemaekers;C;5.25;;2178
Titolare;Scamacca;A;6;;1454
Riserva;Skorupski;P;6;imgBonus size-s imgBonus_10;429
Riserva;Okafor;A;6.25;;3150
Riserva;Zurkowski;C;5.75;;2065
Riserva;Felipe Anderson;C;6;;196
Riserva;Hien;D;6;;2853
Riserva;Baschirotto;D;5.5;;2775
Riserva;Giroud;A;6;;2500
