Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Reina;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;551
Riserva;Singo;D;;;1951
Titolare;Koulibaly;D;6.5;;269
Titolare;Toloi;D;5;;1013
Titolare;Hernandez;D;7;imgBonus size-s imgBonus_1;2017
Titolare;Saelemaekers;C;7;imgBonus size-s imgBonus_9;2178
Titolare;Pereyra;C;6.5;imgBonus size-s imgBonus_6;367
Riserva;Zaza;A;;;485
Titolare;Nzola;A;5;imgBonus size-s imgBonus_6;2270
Titolare;Belotti;A;6;;79
Titolare;Gyasi;A;5.5;;2266
Riserva;Provedel;P;6.5;imgBonus size-s imgBonus_2;500
Titolare;Manolas;D;6;;300
Riserva;Lykogiannis;D;6;;1699
Riserva;Lukic;C;6.5;;1298
Riserva;Zajc;C;6;;1439
Titolare;Simy;A;5;;1281
Riserva;Mertens;A;6;;326
