Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Svilar;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2746
Titolare;Dimarco;D;6;;599
Titolare;Danilo;D;7;;2096
Titolare;Vasquez;D;6.25;;2550
Titolare;Yildiz;C;5.5;imgBonus size-s imgBonus_6;2952
Titolare;Harroui;C;5.5;;2585
Riserva;Loftus Cheek;C;;;3077
Riserva;Aebischer;C;;;2696
Riserva;Martinez L.;A;;;1747
Titolare;Djuric;A;5.75;;854
Titolare;Milik;A;6.25;;1296
Riserva;Rui Patricio;P;;;2508
Riserva;Freuler;C;;;1091
Titolare;Suslov;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;3231
Titolare;Candreva;C;5.5;;33
Riserva;Kostic;C;;;2818
Riserva;Bastoni A.;D;;;1389
Titolare;Augello;D;6;;2087
