Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;5.5;imgBonus size-s imgBonus_2;237
Titolare;Bremer;D;6.5;;1773
Riserva;De Vrij;D;;;164
Titolare;Faraoni;D;5.5;;536
Titolare;Milenkovic;D;6.5;;1552
Titolare;Lazovic;C;5.5;;669
Titolare;De Paul;C;7;imgBonus size-s imgBonus_1;1274
Titolare;Luis Alberto;C;6;;1367
Titolare;Freuler;C;7;;1091
Titolare;Joao Pedro;A;6;imgBonus size-s imgBonus_1;836
Titolare;Ibrahimovic;A;5.5;;2152
Riserva;Colombi;P;;;694
Titolare;Djimsiti;D;7;;1090
Riserva;Bani;D;;;1513
Riserva;Maggiore;C;5;;2260
Riserva;De Roon;C;6.5;;670
Riserva;Sanabria;A;5.5;;416
Riserva;Caicedo;A;;;1631
