Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Milinkovic;P;6;imgBonus size-s imgBonus_2;1523
Titolare;Zortea;D;5.5;imgBonus size-s imgBonus_9;2520
Titolare;Cambiaso;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2556
Titolare;Buongiorno;D;6.5;;1463
Titolare;Kempf;D;5.5;;3490
Titolare;Politano;C;7;imgBonus size-s imgBonus_9;510
Riserva;Caqueret;C;;;3553
Titolare;Malinovskyi;C;6.5;;2078
Titolare;Ekkelenkamp;C;5.75;;3444
Titolare;Vitinha;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3288
Titolare;Orban;A;6.75;imgBonus size-s imgBonus_9;3805
Riserva;Meret;P;;;325
Riserva;Openda;A;;;3816
Riserva;Ratkov;A;;;3868
Titolare;Atta;C;6;;3509
Riserva;Ferguson;C;5.25;imgBonus size-s imgBonus_6;2783
Riserva;Valeri;D;6;;2757
Riserva;Smolcic;D;;;3593
