Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_2;325
Titolare;Becao;D;5.5;;2034
Titolare;Schuurs;D;6.5;;2832
Titolare;Rrahmani;D;6;;2045
Riserva;Saponara;C;;;418
Titolare;Felipe Anderson;C;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;196
Titolare;Ederson;C;6;;2701
Titolare;Kostic;C;6.5;;2818
Titolare;Pasalic;C;5.75;;1357
Titolare;Abraham;A;6;;2558
Titolare;Pedro;A;6;;2289
Riserva;Gollini;P;;;222
Titolare;Chiesa;C;5.5;;1128
Riserva;Juan Jesus;D;;;261
Riserva;Defrel;A;5.5;;801
Riserva;Brekalo;C;;;2591
Riserva;Luperto;D;6.5;;682
Riserva;Coulibaly L.;C;7.5;;2554
