Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_10;181
Titolare;Kolarov;D;6;;1600
Titolare;Romagnoli A.;D;6;;404
Titolare;Criscito;D;6;;1804
Titolare;Chiesa;C;6;;1128
Riserva;Joao Pedro;C;;;836
Titolare;Parolo;C;6;;358
Titolare;Calhanoglu;C;5.5;;1507
Titolare;Milinkovic S.;C;5.5;;760
Riserva;Dzeko;A;;;759
Titolare;Petagna;A;6.5;;1193
Riserva;Strakosha;P;6;imgBonus size-s imgBonus_10;439
Riserva;Rodriguez R.;D;5.5;;1504
Riserva;Florenzi;D;6;imgBonus size-s imgBonus_6;202
Titolare;Perotti;C;6.5;imgBonus size-s imgBonus_3;371
Riserva;Barilla;C;6;;1762
Titolare;Pussetto;A;5;;1818
Riserva;El Shaarawy;A;;;190
