Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Tatarusanu;P;5.75;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;446
Titolare;Hernandez;D;5.5;;2017
Titolare;Biraghi;D;6.5;imgBonus size-s imgBonus_9;95
Titolare;Romagnoli A.;D;5.5;;404
Titolare;Calhanoglu;C;6.5;imgBonus size-s imgBonus_9;1507
Titolare;Zaccagni;C;7;imgBonus size-s imgBonus_1;748
Titolare;Bennacer;C;6;;1830
Titolare;Bourabia;C;6.25;;1839
Titolare;Leao;A;5.25;;2089
Titolare;Piatek;A;6;;1807
Titolare;Rebic;A;5.75;;625
Riserva;Skorupski;P;6;imgBonus size-s imgBonus_2;429
Riserva;Gosens;D;;;1533
Riserva;Milenkovic;D;7;imgBonus size-s imgBonus_1;1552
Riserva;Messias;C;6.5;imgBonus size-s imgBonus_1;2300
Riserva;Lukic;C;6;imgBonus size-s imgBonus_6;1298
Riserva;Bonazzoli;A;5.5;;102
Riserva;Petagna;A;6.5;imgBonus size-s imgBonus_3;1193
