Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Onana;P;6.25;imgBonus size-s imgBonus_10;2739
Titolare;Skriniar;D;6.5;;1099
Titolare;Faraoni;D;6;imgBonus size-s imgBonus_9;536
Titolare;Danilo;D;6;;2096
Titolare;Depaoli;D;6;;1102
Titolare;Anguissa;C;6;;2577
Titolare;Bandinelli;C;5.75;;1553
Titolare;Dominguez;C;6.5;;2153
Riserva;Verdi;C;;;466
Titolare;Martinez L.;A;6.5;;1747
Titolare;Kouame;A;6;;1836
Riserva;Handanovic;P;;;237
Titolare;Jovic;A;5.5;;2774
Riserva;Cabral;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2700
Riserva;Correa;A;7;imgBonus size-s imgBonus_1;148
Riserva;Bonucci;D;;;31
Riserva;Alex Sandro;D;6;;993
Riserva;Brozovic;C;;;113
