Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Tatarusanu;P;6.5;imgBonus size-s imgBonus_2;446
Titolare;Di Lorenzo;D;7;;1822
Titolare;Kjaer;D;7.5;;2121
Titolare;Biraghi;D;6.5;;95
Titolare;Svanberg;C;5.5;imgBonus size-s imgBonus_6;1802
Titolare;Bonaventura;C;6.5;;101
Titolare;Calhanoglu;C;6;;1507
Titolare;Ilicic;A;6.5;;249
Titolare;Dzeko;A;5.5;;759
Riserva;Insigne L.;A;;;251
Titolare;Leao;A;6.5;;2089
Riserva;Skorupski;P;7;imgBonus size-s imgBonus_10;429
Riserva;Milenkovic;D;6.5;;1552
Riserva;Rodriguez R.;D;;;1504
Riserva;Elmas;C;6.5;;2085
Riserva;Lukic;C;6;;1298
Titolare;Kallon;A;6.5;;2465
Riserva;Simeone;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1343
