Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Provedel;P;6.25;imgBonus size-s imgBonus_10;500
Titolare;Dimarco;D;6;;599
Titolare;Kalulu;D;6;;2277
Titolare;Spinazzola;D;5.75;;957
Titolare;Odgaard;C;6;;1793
Titolare;Modric;C;7;;3734
Titolare;Calhanoglu;C;6.25;imgBonus size-s imgBonus_9;1507
Titolare;Zaccagni;C;7.5;imgBonus size-s imgBonus_1;748
Riserva;Loftus Cheek;C;;;3077
Titolare;Leao;A;7;imgBonus size-s imgBonus_9;2089
Titolare;Lauriente;A;5;;2857
Riserva;Mandas;P;;;3224
Riserva;Dovbyk;A;5.5;;3439
Titolare;Mckennie;C;6.5;;2297
Riserva;Zaniolo;C;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1827
Riserva;Zielinski;C;7;imgBonus size-s imgBonus_1;486
Riserva;Gila;D;6.5;;2776
Riserva;Romagnoli A.;D;6;;404
