Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Dragowski;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1263
Titolare;Singo;D;6;;1951
Titolare;Hernandez;D;5;;2017
Riserva;Musacchio;D;;;1503
Titolare;Saelemaekers;C;5.5;;2178
Titolare;Zajc;C;6;;1439
Titolare;Lukic;C;6;;1298
Titolare;Schiattarella;C;5.5;imgBonus size-s imgBonus_6;1539
Titolare;Simy;A;6;;1281
Titolare;Belotti;A;6;;79
Titolare;Keita;A;6.5;imgBonus size-s imgBonus_1;264
Riserva;Reina;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;551
Titolare;Zeegelaar;D;5.5;;1909
Riserva;Lykogiannis;D;6;imgBonus size-s imgBonus_6;1699
Riserva;Radovanovic;C;5.5;imgBonus size-s imgBonus_6;389
Riserva;Castillejo;C;;;1863
Riserva;Gyasi;A;6.5;;2266
Riserva;Zaza;A;5.5;;485
