Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Skorupski;P;7;imgBonus size-s imgBonus_2;429
Titolare;Kolasinac;D;6;;3055
Titolare;Scalvini;D;6;imgBonus size-s imgBonus_9;2561
Titolare;Holm;D;6.75;imgBonus size-s imgBonus_9;2571
Titolare;Pulisic;C;7.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;3078
Titolare;Felipe Anderson;C;6;;196
Titolare;Orsolini;C;6;;1519
Titolare;Zurkowski;C;6.5;imgBonus size-s imgBonus_6;2065
Titolare;Ederson;C;6;;2701
Titolare;Giroud;A;7;imgBonus size-s imgBonus_1;2500
Titolare;Scamacca;A;5.5;;1454
Riserva;Ravaglia F.;P;;;2318
Riserva;Okafor;A;5.5;;3150
Riserva;Miranchuk;C;7;;2307
Riserva;Rabiot;C;6;imgBonus size-s imgBonus_1;2029
Riserva;Reijnders;C;5.5;;3149
Riserva;Djimsiti;D;6.5;;1090
Riserva;Biraghi;D;5.75;imgBonus size-s imgBonus_6;95
