Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ravaglia;P;6.25;imgBonus size-s imgBonus_2;2318
Titolare;Vasquez;D;6.5;;2550
Titolare;Rrahmani;D;5.5;imgBonus size-s imgBonus_6;2045
Riserva;Valle;D;;;3579
Titolare;Paz;C;6.25;imgBonus size-s imgBonus_6;3476
Titolare;Perrone;C;5.5;;3475
Riserva;Thorstvedt;C;;;2772
Titolare;Vandeputte;C;6;;3718
Titolare;Castro;A;6;imgBonus size-s imgBonus_9;3285
Titolare;Esposito S.;A;6.75;;2091
Titolare;Gudmundsson;A;6.75;imgBonus size-s imgBonus_9;2713
Riserva;Falcone;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1449
Riserva;Pellegrino;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3589
Riserva;Pinamonti;A;5.25;;1306
Titolare;Tramoni;C;7.5;imgBonus size-s imgBonus_1;2346
Riserva;Piotrowski;C;6;;3776
Titolare;Pezzella;D;4.5;imgBonus size-s imgBonus_6;706
Riserva;Comuzzo;D;6.75;imgBonus size-s imgBonus_1;3200
