Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Musso;P;6.5;imgBonus size-s imgBonus_2;1794
Titolare;Singo;D;6.5;;1951
Titolare;De Vrij;D;6;;164
Riserva;De Ligt;D;;;2047
Titolare;Acerbi;D;5;;40
Titolare;Ricci S.;C;6;;1269
Titolare;Mkhitaryan;C;6;imgBonus size-s imgBonus_1;2124
Titolare;Soriano;C;6;;433
Titolare;Success;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;2559
Titolare;Muriel;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;341
Titolare;Lozano;A;6.5;imgBonus size-s imgBonus_9;2108
Riserva;Boga;A;;;1840
Riserva;Pedro;A;;;2289
Riserva;Marin;C;5.5;;2311
Riserva;Thorsby;C;6;;2036
Titolare;Vasquez;D;6.5;;2550
Riserva;Bonifazi;D;5;;1525
Riserva;Sportiello;P;;;435
