Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_10;1522
Titolare;Biraghi;D;6;;95
Titolare;Nkoulou;D;6.5;imgBonus size-s imgBonus_6;1633
Titolare;Acerbi;D;6;;40
Titolare;Kurtic;C;6;;272
Titolare;Freuler;C;6;;1091
Titolare;Saponara;C;6.5;;418
Titolare;Duncan;C;4.5;imgBonus size-s imgBonus_7;184
Titolare;Stepinski;A;5.5;;1659
Titolare;Sanabria;A;5.5;;416
Titolare;Immobile;A;6.5;imgBonus size-s imgBonus_9;1084
Riserva;Lafont;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;1795
Riserva;Lirola;D;;;1295
Riserva;Silvestre;D;4.5;;428
Riserva;Meite;C;6.5;imgBonus size-s imgBonus_9;1774
Riserva;De Paul;C;5;imgBonus size-s imgBonus_4;1274
Riserva;Politano;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;510
Riserva;Brignola;A;;;1583
