Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;6;imgBonus size-s imgBonus_10;3174
Titolare;Scalvini;D;5.5;;2561
Titolare;Bastoni A.;D;6;imgBonus size-s imgBonus_6;1389
Titolare;Miranda J.;D;5.5;imgBonus size-s imgBonus_6;3395
Riserva;Martin;D;;;3068
Riserva;Mctominay;C;;;3488
Titolare;Zalewski;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2382
Titolare;Bernabe;C;6;;3378
Riserva;Soule;A;;;2604
Titolare;Douvikas;A;6.5;imgBonus size-s imgBonus_9;3598
Titolare;Bowie;A;5.5;;3901
Riserva;Martinez J.;P;;;3065
Riserva;Morata;A;;;336
Titolare;Prati;C;5.5;;3189
Titolare;Adopo;C;5.75;;1738
Titolare;Gutierrez;D;6.5;imgBonus size-s imgBonus_9;3790
Riserva;Kelly;D;5.5;;3584
Riserva;Gueye;A;;;3827
