Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;6;imgBonus size-s imgBonus_10;720
Titolare;Ola Aina;D;5.5;imgBonus size-s imgBonus_6;1859
Titolare;Bremer;D;6;;1773
Titolare;Hernandez;D;6.5;;2017
Riserva;Zaccagni;C;;;748
Titolare;Pasalic;C;9;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1357
Titolare;Pessina;C;6;;1508
Titolare;Bernardeschi;C;6.5;imgBonus size-s imgBonus_9;86
Titolare;Dybala;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_4|imgBonus size-s imgBonus_15;185
Titolare;Correa;A;6;;148
Titolare;Pedro;A;7;imgBonus size-s imgBonus_1;2289
Riserva;Perin;P;;;369
Riserva;Molina;D;6;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_7;2240
Riserva;Mario Rui;D;6;;306
Titolare;Felipe Anderson;C;6.5;;196
Riserva;Tonali;C;6.5;;1996
Riserva;Bennacer;C;;;1830
Riserva;Gabbiadini;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;208
