Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Leali;P;6.5;imgBonus size-s imgBonus_10;651
Titolare;Gabbia;D;6.75;;1501
Titolare;Mancini;D;6.5;imgBonus size-s imgBonus_6;1549
Titolare;Tomori;D;6;;2428
Titolare;Ramon;D;6.5;;3772
Titolare;Gaetano;C;6;imgBonus size-s imgBonus_9;1944
Titolare;De Roon;C;6;;670
Riserva;Frattesi;C;;;1431
Titolare;Rabiot;C;6.5;;2029
Titolare;De Ketelaere;C;5;;2804
Titolare;David;A;5;;3735
Riserva;Audero;P;6.5;imgBonus size-s imgBonus_10;525
Titolare;Serdar;C;6;;3209
Riserva;Fadera;C;5;;3459
Riserva;Aboukhlal;C;6;;3770
Riserva;Sarr;A;5.25;;3481
Riserva;Ndicka;D;7;;3080
Riserva;Luperto;D;6.75;;682
