Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Martinez J.;P;;;3065
Titolare;Bastoni A.;D;6.5;;1389
Titolare;Delprato;D;6.25;;1905
Titolare;Kelly;D;6;;3584
Riserva;Ranieri;D;;;1587
Titolare;Mctominay;C;6;;3488
Titolare;Bernabe;C;5.5;;3378
Titolare;Bondo;C;6.25;;2798
Riserva;Nicolussi;C;;;1955
Titolare;Morata;A;;;336
Titolare;Soule;A;6;;2604
Titolare;Semper;P;7;imgBonus size-s imgBonus_10;1858
Riserva;Douvikas;A;7;imgBonus size-s imgBonus_1;3598
Riserva;Pierotti;A;6;;3265
Titolare;Olivera;D;5.75;imgBonus size-s imgBonus_6;2754
Titolare;Sucic;C;7;imgBonus size-s imgBonus_1;3737
Riserva;Vazquez;C;6;;463
Riserva;Prati;C;5.5;;3189
