Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Muric;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_5;3781
Riserva;Celik;D;;;2755
Titolare;Ostigard;D;6;;2632
Titolare;Bernasconi;D;6;;2933
Titolare;Pulisic;C;6.5;imgBonus size-s imgBonus_9;3078
Titolare;Conceicao;C;6.75;imgBonus size-s imgBonus_9;3478
Titolare;Pellegrini Lo.;C;6;;364
Titolare;Santos;C;5.75;;3908
Titolare;Isaksen;C;6;;3165
Riserva;Scamacca;A;;;1454
Titolare;Moreo;A;5;;2496
Riserva;Caprile;P;6;imgBonus size-s imgBonus_2;1904
Riserva;Vojvoda;D;;;2292
Titolare;Kristensen T.;D;6.5;;3221
Riserva;Bellanova;D;;;1717
Riserva;Barella;C;6;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;809
Riserva;Taylor;C;7.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;3872
Titolare;Cancellieri;A;6.5;;2387
