Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Paleari;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2367
Titolare;Carlos Augusto;D;6.25;;2740
Titolare;Mancini;D;6;imgBonus size-s imgBonus_6;1549
Titolare;Gatti;D;5.25;;2741
Titolare;Ederson;C;5;imgBonus size-s imgBonus_6;2701
Riserva;Frattesi;C;;;1431
Titolare;Anguissa;C;5.5;imgBonus size-s imgBonus_6;2577
Riserva;De Ketelaere;C;;imgBonus size-s imgBonus_6;2804
Titolare;Lookman;A;5.75;;2812
Titolare;Vlahovic;A;6.5;;1816
Titolare;Berardi;A;6.75;imgBonus size-s imgBonus_1;84
Riserva;Leali;P;6.25;imgBonus size-s imgBonus_2;651
Titolare;Fadera;C;6;;3459
Riserva;Serdar;C;;;3209
Titolare;Gabbia;D;6.5;;1501
Riserva;Ndicka;D;5.75;;3080
Riserva;Gaspar;D;7;;3368
Riserva;Buksa;A;6.5;;2531
