Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;325
Riserva;Florenzi;D;;;202
Titolare;Romulo;D;5.5;;405
Titolare;Lulic;D;6;;290
Titolare;De Silvestri;D;5.5;;163
Titolare;Callejon;C;6.5;imgBonus size-s imgBonus_9;121
Titolare;Kluivert;C;7;imgBonus size-s imgBonus_1;1791
Riserva;Rincon;C;;;398
Riserva;Ionita;C;;;252
Titolare;Babacar;A;6;;66
Titolare;Immobile;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3;1084
Riserva;Ospina;P;;;1869
Titolare;Donnarumma Alf.;A;5.5;;1995
Riserva;Balotelli;A;5;imgBonus size-s imgBonus_6;1012
Titolare;Ghiglione;D;6;;745
Titolare;Bernardeschi;C;5.5;;86
Riserva;Poli A.;C;;;380
Riserva;Calderoni;D;;;515
