Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_2;1522
Titolare;Samir;D;5.5;;1092
Titolare;Nkoulou;D;6;;1633
Titolare;Acerbi;D;6;;40
Titolare;Freuler;C;6;;1091
Riserva;De Paul;C;;;1274
Titolare;Kurtic;C;6;;272
Titolare;Traore;C;6.5;imgBonus size-s imgBonus_1;1831
Titolare;Politano;A;6;;510
Riserva;Destro;A;;;169
Titolare;Immobile;A;6;imgBonus size-s imgBonus_1;1084
Riserva;Ichazo;P;;;648
Titolare;Silvestre;D;6.5;;428
Riserva;Biraghi;D;6;;95
Titolare;Under;C;6;imgBonus size-s imgBonus_9;1555
Riserva;Meite;C;7;imgBonus size-s imgBonus_9;1774
Riserva;Nzonzi;C;;;1865
Riserva;Sanabria;A;;;416
