Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Terracciano;P;6;imgBonus size-s imgBonus_10;1821
Titolare;Marlon;D;6;;1872
Titolare;Luiz Felipe;D;6;;1628
Titolare;Toljan;D;6;;2043
Riserva;Zaccagni;C;;;748
Titolare;Borini;C;6.5;;1008
Titolare;Mancosu;C;6.5;imgBonus size-s imgBonus_3;573
Titolare;Lazovic;C;7;imgBonus size-s imgBonus_9;669
Titolare;Ronaldo C.;A;5.5;;1775
Titolare;Dzeko;A;7.5;imgBonus size-s imgBonus_1;759
Titolare;Lapadula;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;1264
Riserva;Dragowski;P;;;1263
Riserva;Gabbiadini;A;6;;208
Riserva;La Gumina;A;;;712
Titolare;Kulusevski;C;7;imgBonus size-s imgBonus_1;1739
Riserva;Jankto;C;5.5;;257
Riserva;Donati;D;6;imgBonus size-s imgBonus_6;907
Riserva;Lucioni;D;6;;1565
