Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;7.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;147
Titolare;Dumfries;D;6.5;;2551
Titolare;Caldara;D;6.5;;1192
Titolare;Bereszynski;D;6.5;;1413
Titolare;Barella;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;809
Titolare;Perisic;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;997
Titolare;Saelemaekers;C;6.5;;2178
Titolare;Makengo;C;7;;2370
Titolare;Barrow;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1705
Riserva;Vlahovic;A;;;1816
Riserva;Orsolini;A;;;1519
Riserva;Pegolo;P;;;363
Riserva;Darmian;D;;;154
Titolare;Alex Sandro;D;6;;993
Riserva;Nikolaou;D;5;;1922
Riserva;Torreira;C;6.5;;1216
Riserva;Cristante;C;6;;1080
Titolare;Caputo;A;6;;1832
