Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;5.75;imgBonus size-s imgBonus_2;2508
Titolare;Carlos Augusto;D;6.25;;2740
Titolare;Tomori;D;6;;2428
Titolare;Di Lorenzo;D;5.5;;1822
Titolare;Kalulu;D;6;;2277
Titolare;Tonali;C;6;;1996
Titolare;Pellegrini Lo.;C;5.75;imgBonus size-s imgBonus_9;364
Titolare;Makengo;C;5.5;;2370
Titolare;Sabiri;C;5;;2703
Titolare;Dzeko;A;5.5;;759
Titolare;Caputo;A;5;;1832
Riserva;Svilar;P;;;2746
Riserva;Caprari;A;7.25;imgBonus size-s imgBonus_1;1185
Riserva;Tameze;C;6.5;;2180
Riserva;Gyasi;C;5.5;imgBonus size-s imgBonus_6;2266
Riserva;Quagliarella;A;5.5;;386
Riserva;Nikolaou;D;5;;1922
Riserva;Colley O.;D;5.25;;1745
